Article;Brand;Width;Height;Speed;Rim;Loadindex;Pattern;Spec;PR/RF;Demo;Dot;Extra;Quality;Vehicle;Stock;Price;Discount;EAN;IPCODE;Fuel;Wet;Noise;Decibel;C Class;URL_Pattern;Per parcel;RFT;Eprel_code;Eprel_RR;Eprel_Wet;Eprel_Noise;Eprel_decibel;Eprel_severe_snow;Eprel_Ice_Tyre
CO358061;CONTINENTAL ZO;235;55;VR;18;100V;PremiumContact 6 VOL;;;;;;Summer;Passenger car;46;109.15;40.68;"4019238796025";0358061000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;482099;B;A;B;71;0;0
CO358062;CONTINENTAL ZO;235;50;VR;19;99V;PremiumContact 6 VOL;;;;;;Summer;Passenger car;50;122.80;41.66;"4019238796018";0358062000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;531324;B;A;B;71;0;0
CO358065;CONTINENTAL ZO;185;65;TR;15;92T;ContiEcoContact 3;;XL;;;;Summer;Passenger car;50;54.55;0;"4063021351922";0358065000;C;B;2;71;C1;https://extras.tyre-energy.de/pic_122g.jpg;2;0;;;;;0;0;0
CO358067;CONTINENTAL ZO;195;65;HR;15;91H;PremiumContact 6;;;;;;Summer;Passenger car;50;58.80;28.29;"4019238022216";0358067000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;482020;C;A;B;71;0;0
CO358069;CONTINENTAL ZO;195;65;VR;15;91V;PremiumContact 6;;;;;;Summer;Passenger car;50;59.80;30.06;"4019238022209";0358069000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;482137;C;A;B;71;0;0
CO358077;CONTINENTAL ZO;225;45;YR;18;95Y;EcoContact 6 MO;;XL;;;;Summer;Passenger car;28;118.60;40.85;"4019238030778";0358077000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482915;A;B;B;72;0;0
CO358079;CONTINENTAL ZO;235;55;VR;18;100V;EcoContact 6 VOL;;;;;;Summer;Passenger car;50;95.29;48.21;"4019238014907";0358079000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482024;A;A;B;71;0;0
CO358111;CONTINENTAL ZO;225;55;YR;19;103Y;PremiumContact 6 NF0;;XL;;;;Summer;Passenger car;30;112.88;41.21;"4019238807721";0358111000;B;B;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483380;B;B;B;72;0;0
CO358112;CONTINENTAL ZO;275;45;YR;19;108Y;PremiumContact 6 NF0;;XL;;;;Summer;Passenger car;44;154.60;40.88;"4019238807714";0358112000;B;B;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;0;482780;B;B;B;73;0;0
CO358132;CONTINENTAL ZO;235;60;VR;18;107V;ContiEcoContact 5 SUV VOL;;XL;;;;Summer;Jeep / 4x4;50;113.93;40.97;"4019238807738";0358132000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_11958g.jpg;2;0;483260;A;B;B;72;0;0
CO358134;CONTINENTAL ZO;235;45;WR;18;94W;ContiSportContact 5 ContiSeal;;;;;;Summer;Passenger car;37;139.65;41.08;"4019238022780";0358134000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_5847g.jpg;2;1;531322;C;A;B;71;0;0
CO358139;CONTINENTAL ZO;245;45;WR;18;100W;ContiSportContact 2 J;;XL;;;;Summer;Passenger car;26;118.13;40.34;"4019238015003";0358139000;E;B;2;72;C1;https://extras.tyre-energy.de/pic_1800g.jpg;2;0;483475;D;B;B;72;0;0
CO358142;CONTINENTAL ZO;235;45;WR;18;94W;EcoContact 6 ContiSeal;;;;;;Summer;Passenger car;21;137.55;41.96;"4019238015027";0358142000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;634974;B;A;B;71;0;0
CO358147;CONTINENTAL ZO;215;65;VR;17;99V;EcoContact 6 AO;;;;;;Summer;Passenger car;50;94.45;40.03;"4019238022841";0358147000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482121;B;A;B;71;0;0
CO358199;CONTINENTAL ZO;215;65;HR;17;99H;EcoContact 6;;;;;;Summer;Passenger car;37;93.45;38.92;"4019238810486";0358199000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;531341;A;A;B;71;0;0
CO358202;CONTINENTAL ZO;255;35;YR;19;96Y;ContiSportContact 5;;XL;;;;Summer;Passenger car;38;133.35;41.77;"4019238023510";0358202000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_5847g.jpg;2;0;482580;C;A;B;73;0;0
CO358204;CONTINENTAL ZO;275;40;YR;21;107Y;PremiumContact 6 SSR * QR-CODE;;XL;;;;Summer;Jeep / 4x4;40;256.45;44.31;"4019238020359";0358204000;B;B;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;1;482772;B;B;B;73;0;0
CO358209;CONTINENTAL ZO;215;65;VR;17;99V;ContiEcoContact 5;;;;;;Summer;Passenger car;30;95.50;39.37;"4019238811094";0358209000;B;B;2;70;C1;https://extras.tyre-energy.de/pic_6884g.jpg;2;0;481559;B;B;B;70;0;0
CO358210;CONTINENTAL ALL;215;65;VR;17;99V;AllSeasonContact;;;;;;All Season;Passenger car;50;108.94;39.81;"4019238811612";0358210000;B;B;2;72;C1;https://extras.tyre-energy.de/pic_13584g.jpg;2;0;483004;B;B;B;72;1;0
CO358216;CONTINENTAL ZO;225;45;VR;17;94V;EcoContact 6;;XL;;;;Summer;Passenger car;31;78.70;38.03;"4019238023015";0358216000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;531355;A;B;B;72;0;0
CO358222;CONTINENTAL ZO;155;60;TR;15;74T;ContiEcoContact 3;;;;;;Summer;Passenger car;42;61.43;29.79;"4019238023206";0358222000;E;B;2;70;C1;https://extras.tyre-energy.de/pic_122g.jpg;2;0;481558;D;B;B;70;0;0
CO358268;CONTINENTAL ZO;255;55;YR;19;111Y;ContiSportContact 5 SUV;;XL;;;;Summer;Jeep / 4x4;50;129.93;39.85;"4019238023190";0358268000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_6891g.jpg;1;0;482573;C;A;B;73;0;0
CO358276;CONTINENTAL ZO;225;40;YR;18;92Y;EcoContact 6 * QR-CODE;;XL;;;;Summer;Passenger car;30;83.95;38.04;"4019238023794";0358276000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482990;A;B;B;72;0;0
CO358284;CONTINENTAL ZO;205;55;VR;16;91V;EcoContact 6;;;;;;Summer;Passenger car;50;64.00;35.35;"4019238817249";0358284000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482210;A;A;B;71;0;0
CO358286;CONTINENTAL ZO;175;65;TR;14;82T;EcoContact 6;;;;;;Summer;Passenger car;43;53.03;26.35;"4019238817171";0358286000;B;B;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;505859;B;B;B;70;0;0
CO358291;CONTINENTAL ZO;185;65;TR;15;88T;EcoContact 6;;;;;;Summer;Passenger car;50;57.70;30.06;"4019238817706";0358291000;A;B;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481570;A;B;B;70;0;0
CO358308;CONTINENTAL ZO;195;50;HR;15;82H;EcoContact 6;;;;;;Summer;Passenger car;50;59.80;29.65;"4019238817126";0358308000;B;B;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482066;B;B;B;71;0;0
CO358309;CONTINENTAL ZO;195;55;VR;15;85V;EcoContact 6;;;;;;Summer;Passenger car;50;75.55;40.98;"4019238817133";0358309000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482148;B;A;B;71;0;0
CO358311;CONTINENTAL ZO;185;65;HR;14;86H;EcoContact 6;;;;;;Summer;Passenger car;36;60.85;37.27;"4019238817058";0358311000;A;B;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481466;A;B;B;70;0;0
CO358312;CONTINENTAL ZO;175;55;TR;15;77T;EcoContact 6;;;;;;Summer;Passenger car;31;68.78;33.22;"4019238817140";0358312000;B;B;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481405;B;B;B;70;0;0
CO358327;CONTINENTAL ZO;225;55;VR;16;95V;EcoContact 6;;;;;;Summer;Passenger car;26;103.95;39.03;"4019238817812";0358327000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481734;A;A;B;71;0;0
CO358357;CONTINENTAL ZO;235;40;YR;18;95Y;SportContact 6 MO1;;XL;;;;Summer;Passenger car;50;106.00;40.62;"4019238820416";0358357000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;483287;C;A;B;72;0;0
CO358368;CONTINENTAL ZO;255;55;WR;19;111W;ContiSportContact 5 JLR;;XL;;;;Summer;Jeep / 4x4;50;124.15;0;"4019238820881";0358368000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_5847g.jpg;1;0;482639;C;A;B;73;0;0
CO358388;CONTINENTAL ZO;225;55;VR;17;101V;ContiVanContact 100;;XL;;;;Summer;Passenger car;50;111.30;40;"4019238820782";0358388000;B;C;2;72;C1;https://extras.tyre-energy.de/pic_9216g.jpg;2;0;481709;B;C;B;72;0;0
CO358404;CONTINENTAL ZO;215;65;VR;17;99V;EcoContact 6;;;;;;Summer;Passenger car;50;95.50;39.37;"4019238016253";0358404000;A;B;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481829;A;B;B;71;0;0
CO358406;CONTINENTAL ZO;185;65;HR;15;88H;EcoContact 6;;;;;;Summer;Passenger car;50;59.33;40.37;"4019238033113";0358406000;A;A;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481600;A;A;B;70;0;0
CO358413;CONTINENTAL ZO;205;40;WR;18;86W;PremiumContact 6;;XL;;;;Summer;Passenger car;50;114.40;41.33;"4019238023473";0358413000;B;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;482876;B;A;B;72;0;0
CO358427;CONTINENTAL ZO;215;55;HR;17;98H;EcoContact 6;;XL;;;;Summer;Passenger car;50;107.63;38.5;"4019238023749";0358427000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483279;A;A;B;72;0;0
CO358434;CONTINENTAL ZO;235;55;VR;18;104V;EcoContact 6;;XL;;;;Summer;Passenger car;23;109.73;43;"4019238023756";0358434000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483278;A;A;B;72;0;0
CO358436;CONTINENTAL ZO;235;45;TR;20;100T;EcoContact 6 MO;;XL;;;;Summer;Passenger car;23;156.40;45.03;"4019238016413";0358436000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483182;A;B;B;72;0;0
CO358439;CONTINENTAL ZO;225;55;VR;18;98V;PremiumContact 6;;;;;;Summer;Passenger car;45;107.89;40.56;"4019238025125";0358439000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;481960;C;A;B;71;0;0
CO358448;CONTINENTAL ZO;175;65;HR;15;84H;EcoContact 6;;;;;;Summer;Passenger car;50;62.74;34.98;"4019238001228";0358448000;A;B;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;531342;A;B;B;70;0;0
CO358454;CONTINENTAL ZO;215;65;VR;17;103V;EcoContact 6;;XL;;;;Summer;Passenger car;50;95.55;42.27;"4019238023763";0358454000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483267;A;A;B;72;0;0
CO358459;CONTINENTAL ZO;275;35;YR;20;102Y;ContiSportContact 5P MO;;XL;;;;Summer;Passenger car;24;189.25;42.65;"4019238002348";0358459000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_6439g.jpg;1;0;482764;C;A;B;73;0;0
CO358470;CONTINENTAL ZO;235;45;WR;18;98W;PremiumContact 6 VOL;;XL;;;;Summer;Passenger car;50;126.00;41.67;"4019238002478";0358470000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483261;C;A;B;72;0;0
CO358479;CONTINENTAL ZO;255;45;VR;20;105V;PremiumContact 6;;XL;;;;Summer;Passenger car;42;193.98;42.86;"4019238025934";0358479000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;0;482523;C;A;B;73;0;0
CO358480;CONTINENTAL ZO;235;55;VR;19;105V;PremiumContact 6;;XL;;;;Summer;Passenger car;24;124.95;41.2;"4019238025927";0358480000;B;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483268;B;A;B;72;0;0
CO358482;CONTINENTAL ZO;225;50;YR;17;98Y;EcoContact 6 * QR-CODE;;;;;;Summer;Passenger car;26;103.43;40.21;"4019238024296";0358482000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483140;A;B;B;72;0;0
CO358484;CONTINENTAL ZO;225;55;VR;19;99V;PremiumContact 6;;;;;;Summer;Passenger car;50;108.10;40.93;"4019238051810";0358484000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;481837;B;A;B;71;0;0
CO358501;CONTINENTAL ALL;195;55;HR;16;87H;AllSeasonContact;;;;;;All Season;Passenger car;50;83.48;37;"4019238003840";0358501000;B;B;2;72;C1;https://extras.tyre-energy.de/pic_13584g.jpg;2;0;482925;B;B;B;72;1;0
CO358520;CONTINENTAL ZO;225;50;WR;18;99W;PremiumContact 6 *;;;;;;Summer;Passenger car;34;132.30;41.72;"4019238030709";0358520000;A;B;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483112;A;B;B;72;0;0
CO358546;CONTINENTAL ZO;235;45;VR;19;99V;EcoContact 6 VOL;;XL;;;;Summer;Passenger car;49;160.65;43.23;"4019238027501";0358546000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483269;A;A;B;72;0;0
CO358588;CONTINENTAL ZO;225;50;WR;17;94W;ContiSportContact 5 MO;;;;;;Summer;Passenger car;50;102.90;40.35;"4019238026054";0358588000;B;B;2;71;C1;https://extras.tyre-energy.de/pic_6671g.jpg;2;0;481743;B;B;B;71;0;0
CO358589;CONTINENTAL ZO;205;60;VR;16;96V;ContiPremiumContact 5 *;;XL;;;;Summer;Passenger car;50;94.45;37.86;"4019238013184";0358589000;B;B;2;72;C1;https://extras.tyre-energy.de/pic_8413g.jpg;2;0;483502;B;B;B;72;0;0
CO358590;CONTINENTAL ZO;225;50;WR;17;94W;ContiSportContact 5 SSR MO EXT;;;;;;Summer;Passenger car;50;112.35;40.56;"4019238026061";0358590000;C;B;2;71;C1;https://extras.tyre-energy.de/pic_6890g.jpg;2;0;481870;C;B;B;71;0;0
CO358597;CONTINENTAL ZO;205;60;WR;16;92W;ContiEcoContact 5 AO;;;;;;Summer;Passenger car;40;92.40;43.31;"4019238017151";0358597000;B;B;2;71;C1;https://extras.tyre-energy.de/pic_8958g.jpg;2;0;481844;B;B;B;71;0;0
CO358614;CONTINENTAL ZO;215;40;YR;18;89Y;PremiumContact 6;;XL;;;;Summer;Passenger car;50;117.08;40.87;"4019238004915";0358614000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483512;C;A;B;72;0;0
CO358615;CONTINENTAL ZO;235;40;YR;19;96Y;PremiumContact 6;;XL;;;;Summer;Passenger car;50;148.05;42.73;"4019238004946";0358615000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483334;C;A;B;72;0;0
CO358616;CONTINENTAL ZO;215;55;VR;18;99V;PremiumContact 6;;XL;;;;Summer;Passenger car;21;113.93;41.42;"4019238005042";0358616000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483511;C;A;B;72;0;0
CO358618;CONTINENTAL ZO;265;40;YR;21;105Y;PremiumContact 6;;XL;;;;Summer;Passenger car;36;204.95;43.46;"4019238004908";0358618000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;0;482493;C;A;B;73;0;0
CO358624;CONTINENTAL ZO;285;45;YR;22;114Y;PremiumContact 6 MO-S ContiSilent;;XL;;;;Summer;Passenger car;23;260.13;45;"4019238005189";0358624000;B;A;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;0;482740;B;A;B;73;0;0
CO358625;CONTINENTAL ZO;325;40;YR;22;114Y;PremiumContact 6 MO-S ContiSilent;;XL;;;;Summer;Passenger car;48;261.70;45.08;"4019238005196";0358625000;B;A;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;0;531330;B;A;B;73;0;0
CO358627;CONTINENTAL ZO;235;45;VR;19;99V;PremiumContact 6 VOL;;XL;;;;Summer;Passenger car;43;160.13;43.42;"4019238005172";0358627000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483529;C;A;B;72;0;0
CO358635;CONTINENTAL ZO;315;45;YR;21;116Y;PremiumContact 6 MO;;;;;;Summer;Passenger car;28;224.95;43.9;"4019238006650";0358635000;C;A;2;74;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;0;531334;C;A;B;74;0;0
CO358659;CONTINENTAL ZO;255;40;YR;20;101Y;SportContact 6 MO1;;XL;;;;Summer;Passenger car;50;169.58;43.76;"4019238006643";0358659000;E;A;2;73;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;525731;D;A;B;73;0;0
CO358660;CONTINENTAL ZO;255;35;YR;21;98Y;SportContact 6 MO1;;XL;;;;Summer;Passenger car;34;207.10;43.42;"4019238006636";0358660000;E;B;2;73;C1;https://extras.tyre-energy.de/pic_11855g.jpg;1;0;525730;D;B;B;73;0;0
CO358710;CONTINENTAL ZO;235;40;ZR;19;(96Y);SportContact 6;;XL;;;;Summer;Passenger car;21;149.10;42.32;"4019238007732";0358710000;E;A;2;72;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;482978;D;A;B;72;0;0
CO358713;CONTINENTAL ZO;225;45;WR;18;91W;EcoContact 6 MO;;;;;;Summer;Passenger car;50;106.05;46.71;"4019238020397";0358713000;A;B;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481707;A;B;B;71;0;0
CO358715;CONTINENTAL ZO;235;55;WR;18;100W;EcoContact 6 MO;;;;;;Summer;Passenger car;50;98.18;51.15;"4019238020403";0358715000;A;B;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481724;A;B;B;71;0;0
CO358737;CONTINENTAL ZO;245;45;ZR;19;(102Y);SportContact 6;;XL;;;;Summer;Passenger car;50;148.05;44.55;"4019238009330";0358737000;E;A;2;72;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;483057;D;A;B;72;0;0
CO358767;CONTINENTAL ZO;205;55;VR;17;95V;ContiEcoContact 5;;XL;;;;Summer;Passenger car;31;100.28;39.41;"4019238021042";0358767000;A;B;2;71;C1;https://extras.tyre-energy.de/pic_6884g.jpg;2;0;525723;A;B;B;71;0;0
CO358768;CONTINENTAL ZO;255;30;ZR;19;(91Y);SportContact 6;;XL;;;;Summer;Passenger car;50;164.85;44.68;"4019238019551";0358768000;E;A;2;73;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;482646;D;A;B;73;0;0
CO358773;CONTINENTAL ZO;205;60;HR;16;96H;ContiPremiumContact 2;;XL;;;;Summer;Passenger car;26;90.25;37.97;"4019238014921";0358773000;C;B;2;72;C1;https://extras.tyre-energy.de/pic_2000g.jpg;2;0;483516;C;B;B;72;0;0
CO358777;CONTINENTAL ZO;245;40;ZR;19;(98Y);SportContact 6;;XL;;;;Summer;Passenger car;50;136.50;42.41;"4019238019407";0358777000;E;A;2;72;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;482979;D;A;B;72;0;0
CO358781;CONTINENTAL ZO;245;35;ZR;20;(95Y);SportContact 6;;XL;;;;Summer;Passenger car;49;161.70;43.56;"4019238019391";0358781000;E;A;2;72;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;482980;D;A;B;72;0;0
CO358782;CONTINENTAL ZO;275;35;ZR;20;(102Y);SportContact 6;;XL;;;;Summer;Passenger car;42;188.73;42.81;"4019238019452";0358782000;E;A;2;73;C1;https://extras.tyre-energy.de/pic_11855g.jpg;1;0;482641;D;A;B;73;0;0
CO358783;CONTINENTAL ZO;225;40;ZR;19;(93Y);SportContact 6;;XL;;;;Summer;Passenger car;50;143.33;41.74;"4019238019520";0358783000;E;A;2;72;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;482982;D;A;B;72;0;0
CO358789;CONTINENTAL ALL;215;60;HR;17;96H;AllSeasonContact;;;;;;All Season;Passenger car;50;110.25;39.09;"4019238010213";0358789000;B;B;2;72;C1;https://extras.tyre-energy.de/pic_13584g.jpg;2;0;483153;B;B;B;72;1;0
CO358790;CONTINENTAL ZO;215;65;HR;16;98H;EcoContact 6;;;;;;Summer;Passenger car;24;85.58;35.9;"4019238013283";0358790000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481735;A;A;B;71;0;0
CO358791;CONTINENTAL ZO;255;35;ZR;20;(97Y);SportContact 6 #;;XL;;;;Summer;Passenger car;50;150.68;42.82;"4019238019438";0358791000;E;A;2;73;C1;https://extras.tyre-energy.de/pic_11855g.jpg;2;0;482705;D;A;B;73;0;0
CO358794;CONTINENTAL ZO;215;60;HR;17;96H;EcoContact 6;;;;;;Summer;Passenger car;49;97.13;40.04;"4019238013290";0358794000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482019;A;A;B;71;0;0
CO358804;CONTINENTAL ZO;255;35;YR;19;92Y;ContiSportContact 5 SSR *;;;;;;Summer;Passenger car;50;157.45;42.64;"4019238029963";0358804000;E;B;2;72;C1;https://extras.tyre-energy.de/pic_5847g.jpg;2;1;483366;D;B;B;72;0;0
CO3588075;CONTINENTAL ZO;185;55;HR;15;86H;EcoContact 6;;XL;DEMO;;;Summer;Passenger car;45;58.75;0;;;A;B;2;70;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;;A;B;B;70;0;0
CO358813;CONTINENTAL ALL;175;65;HR;15;84H;AllSeasonContact;;;;;;All Season;Passenger car;50;64.00;32.63;"4019238010633";0358813000;C;B;2;71;C1;https://extras.tyre-energy.de/pic_13584g.jpg;2;0;479387;C;B;B;71;1;0
CO358816;CONTINENTAL ALL;155;65;TR;14;75T;AllSeasonContact;;;;;;All Season;Passenger car;33;53.03;25.31;"4019238010657";0358816000;C;B;2;71;C1;https://extras.tyre-energy.de/pic_13584g.jpg;2;0;531356;C;B;B;71;1;0
CO358819;CONTINENTAL ALL;225;45;WR;17;94W;AllSeasonContact;;XL;;;;All Season;Passenger car;50;91.35;36.56;"4019238010596";0358819000;C;B;2;72;C1;https://extras.tyre-energy.de/pic_13584g.jpg;2;0;479465;C;B;B;72;1;0
CO358827;CONTINENTAL ZO;285;45;YR;21;113Y;PremiumContact 6 SSR * QR-CODE;;XL;;;;Summer;Jeep / 4x4;30;296.35;45.62;"4019238020267";0358827000;B;B;2;73;C1;https://extras.tyre-energy.de/pic_12944g.jpg;1;1;482525;B;B;B;73;0;0
CO358829;CONTINENTAL ZO;215;55;HR;18;95H;PremiumContact 6;;;;;;Summer;Passenger car;38;111.25;40.35;"4019238010688";0358829000;B;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;481954;B;A;B;71;0;0
CO358835;CONTINENTAL ZO;195;45;VR;16;84V;EcoContact 6;;;;;;Summer;Passenger car;29;79.54;34.8;"4019238030563";0358835000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;482965;A;A;B;72;0;0
CO358838;CONTINENTAL ZO;205;60;HR;16;96H;PremiumContact 6;;XL;;;;Summer;Passenger car;42;91.09;37.4;"4019238020205";0358838000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;482955;A;A;B;72;0;0
CO358852;CONTINENTAL ZO;205;60;VR;16;96V;EcoContact 6 VOL;;XL;;;;Summer;Passenger car;32;95.03;37.48;"4019238011814";0358852000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483517;A;A;B;72;0;0
CO358860;CONTINENTAL ZO;205;55;VR;16;91V;PremiumContact 6;;;;;;Summer;Passenger car;50;66.10;33.23;"4019238020281";0358860000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;481948;C;A;B;71;0;0
CO358889;CONTINENTAL ZO;215;65;VR;17;99V;PremiumContact 6;;;;;;Summer;Passenger car;50;95.81;39.17;"4019238030631";0358889000;C;A;2;71;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;481833;C;A;B;71;0;0
CO358894;CONTINENTAL ZO;275;35;YR;19;100Y;EcoContact 6 MO;;;;;;Summer;Passenger car;46;179.28;41.89;"4019238020731";0358894000;A;B;2;73;C1;https://extras.tyre-energy.de/pic_14222g.jpg;1;0;482498;A;B;B;73;0;0
CO358912;CONTINENTAL ZO;285;40;YR;22;110Y;ContiSportContact 5 * ContiSeal;;XL;;;;Summer;Passenger car;26;277.45;44.68;"4019238020977";0358912000;C;A;2;73;C1;https://extras.tyre-energy.de/pic_10154g.jpg;1;0;482644;C;A;B;73;0;0
CO358914;CONTINENTAL ZO;235;35;YR;19;91Y;PremiumContact 6 * QR-CODE;;;;;;Summer;Passenger car;46;122.33;42.7;"4019238020854";0358914000;B;B;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;482962;B;B;B;72;0;0
CO358928;CONTINENTAL ZO;235;55;YR;17;103Y;EcoContact 6;;XL;;;;Summer;Passenger car;33;110.20;40.27;"4019238021165";0358928000;A;A;2;72;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;483039;A;A;B;72;0;0
CO358938;CONTINENTAL ZO;255;55;WR;19;111W;ContiSportContact 5 JLR;;XL;;;;Summer;Passenger car;50;134.13;37.9;"4019238031843";0358938000;A;A;2;73;C1;https://extras.tyre-energy.de/pic_6891g.jpg;1;0;482645;A;A;B;73;0;0
CO358943;CONTINENTAL ZO;205;50;VR;17;93V;EcoContact 6;;XL;;;;Summer;Passenger car;46;97.13;38.91;"4019238013146";0358943000;A;A;2;71;C1;https://extras.tyre-energy.de/pic_14222g.jpg;2;0;481729;A;A;B;71;0;0
CO358950;CONTINENTAL ZO;285;35;ZR;20;(100Y);SportContact 6 MGT;;XL;;;;Summer;Passenger car;44;194.45;0;"4019238013474";0358950000;E;A;2;74;C1;https://extras.tyre-energy.de/pic_11855g.jpg;1;0;481542;D;A;B;74;0;0
CO358955;CONTINENTAL ZO;225;45;YR;18;95Y;PremiumContact 6 MO;;XL;;;;Summer;Passenger car;50;119.18;40.56;"4019238030785";0358955000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483274;C;A;B;72;0;0
CO358956;CONTINENTAL ZO;245;40;YR;18;97Y;PremiumContact 6 MO;;XL;;;;Summer;Passenger car;50;107.10;40.99;"4019238030792";0358956000;C;A;2;72;C1;https://extras.tyre-energy.de/pic_12944g.jpg;2;0;483184;C;A;B;72;0;0
CO358963;CONTINENTAL ZO;235;40;YR;18;95Y;ContiSportContact 5P MO;;XL;;;;Summer;Passenger car;50;107.10;40;"4019238013641";0358963000;E;A;2;72;C1;https://extras.tyre-energy.de/pic_6439g.jpg;2;0;558404;D;A;B;72;0;0
